Locality,Unit,Sample,Type,Composition,Zircon,CA Temp,CA Duration (hrs),Notes,age68,2s_68,638 Rel. Unc (permille),76 Age (Ma),76 Age_unc (Ma),76 Rel. Unc (permille),Age_synth (Ma),Unc_synth (permille),U (ppm),Th/U,Pb* (pg),Pbc (pg),Pb*/Pbc,U (ng),U (pg),Lab,YearÊ,Reference,DOI,StudyID,1000,Unnamed: 30,Unnamed: 31,NormalizedAge
Chuquicamata,Banco 07/08,CQ2007,Porphyry,Granodiorite,CQ2007_z92,190,12,,33.51,0.417,12.44,,,,33.51,12.44404655,,0.32,1.17,0.79,1.48,0.23,227.68,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.18422090729782986
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_z78,190,12,,33.511,0.082,2.45,,,,33.511,2.446957715,,0.53,2.03,0.24,8.34,0.37,373.15,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.18441814595660794
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_z78b,190,12,,33.518,0.164,4.89,,,,33.518,4.892893371,,0.47,1.84,0.45,4.07,0.34,342.71,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.18579881656804736
Chuquicamata,Banco 07/08,CQ2007,Porphyry,Granodiorite,CQ2007_z98,190,12,,33.524,0.023,0.69,,,,33.524,0.686075647,,0.43,10.61,0.09,122.32,2.0,2000.75,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.18698224852071013
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_z48,190,12,,33.524,0.218,6.5,,,,33.524,6.502803961,,0.84,0.85,0.24,3.58,0.14,144.53,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.18698224852071013
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_z24,190,12,,33.536,0.044,1.31,,,,33.536,1.312022901,,0.53,2.33,0.14,16.32,0.43,427.16,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.18934911242603567
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_A_z42,190,12,,33.591,0.033,0.98,,,,33.591,0.982406002,,0.45,3.82,0.13,30.27,0.72,715.93,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.20019723865877723
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_z79,190,12,,33.594,0.041,1.22,,,,33.594,1.220456034,,0.48,3.0,0.14,21.81,0.56,558.13,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.2007889546351086
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_z59,190,12,,33.619,0.026,0.77,,,,33.619,0.7733722,,0.51,8.59,0.18,47.34,1.58,1583.69,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.20571992110453632
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_A_z14,190,12,,33.664,0.043,1.28,,,,33.664,1.277328897,,0.49,1.99,0.1,20.64,0.37,367.83,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.2145956607495071
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_A_z56,190,12,,33.683,0.031,0.92,,,,33.683,0.920345575,,0.77,4.25,0.11,37.06,0.73,730.07,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.21834319526627205
Chuquicamata,Banco 07/08,CQ2007,Porphyry,Granodiorite,CQ2007_z39,190,12,,33.702,0.414,12.28,,,,33.702,12.28413744,,0.57,1.29,0.8,1.61,0.23,232.77,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.222090729783037
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_L_z01,190,12,,33.708,0.024,0.71,,,,33.708,0.711997152,,0.52,13.27,0.14,96.91,2.43,2432.88,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.22327416173569978
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_z73,190,12,,33.765,0.027,0.8,,,,33.765,0.799644602,,0.55,6.93,0.16,43.76,1.26,1256.16,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.23451676528599605
Chuquicamata,Banco 07/08,CQ2007,Porphyry,Granodiorite,CQ2007_z18,190,12,,33.786,0.17,5.03,,,,33.786,5.031669922,,0.63,0.7,0.17,4.08,0.12,124.85,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.23865877712031575
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_z76,190,12,,33.815,0.029,0.86,,,,33.815,0.857607571,,0.5,9.19,0.25,36.44,1.69,1687.5,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.2443786982248515
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_A_z34,190,12,,33.816,0.028,0.83,,,,33.816,0.828010409,,0.55,5.52,0.11,49.92,1.0,1000.37,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.24457593688362958
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_A_z44,190,12,,33.826,0.026,0.77,,,,33.826,0.768639508,,0.49,6.73,0.12,54.01,1.24,1236.92,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.24654832347140038
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_z25,190,12,,33.836,0.143,4.23,,,,33.836,4.22626788,,0.89,0.7,0.14,5.17,0.12,116.25,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.2485207100591712
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_N_z30,190,12,,33.858,0.068,2.01,,,,33.858,2.008387973,,0.59,1.8,0.16,10.95,0.32,322.23,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.25285996055226756
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_A_z31,190,12,,33.936,0.228,6.72,,,,33.936,6.718528996,,0.57,0.78,0.26,3.02,0.14,139.96,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.2682445759368835
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_N_z03,190,12,,34.073,0.025,0.73,,,,34.073,0.73371878,,0.44,9.7,0.14,69.17,1.8,1797.42,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.2952662721893491
Chuquicamata,Banco 07/08,CQ2008,Porphyry,Granodiorite,CQ2008_A_z76,190,12,,34.133,0.034,1.0,,,,34.133,0.996103478,,0.52,3.95,0.14,27.84,0.71,714.38,ETHZ,2024,Virmond et al. (unpublished),,75.0, ,,,0.30710059171597676
Bear Valley,BearValley3,TM-15-66,Plutonic,Tonalite,z10,215,12,,100.585,0.061,0.61,,,,100.585,0.606452254,,0.39,13.16,0.26,50.6,0.82,824.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.0
Bear Valley,BearValley3,TM-15-66,Plutonic,Tonalite,z5,215,12,,100.607,0.085,0.84,,,,100.607,0.844871629,,0.31,68.85,1.77,38.9,4.45,4447.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.035772357723585765
Bear Valley,BearValley3,TM-15-66,Plutonic,Tonalite,z9,215,12,,100.62,0.15,1.49,,,,100.62,1.490757305,,0.41,55.68,0.6,92.8,3.51,3512.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.05691056910570778
Bear Valley,BearValley3,TM-15-66,Plutonic,Tonalite,z11,215,12,,100.66,0.12,1.19,,,,100.66,1.192131929,,0.38,49.73,0.41,121.3,3.11,3106.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.12195121951219794
Bear Valley,BearValley3,TM-15-66,Plutonic,Tonalite,z2,215,12,,100.72,0.16,1.59,,,,100.72,1.588562351,,0.46,56.19,0.27,208.1,3.52,3517.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.2195121951219563
Bear Valley,BearValley3,TM-15-66,Plutonic,Tonalite,z13,215,12,,100.917,0.096,0.95,,,,100.917,0.951276792,,0.43,16.21,0.43,37.7,1.01,1009.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.5398373983739885
Bear Valley,BearValley3,TM-15-66,Plutonic,Tonalite,z1,215,12,,100.922,0.088,0.87,,,,100.922,0.871960524,,0.44,27.84,0.8,34.8,1.72,1724.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.547967479674794
Bear Valley,BearValley3,TM-15-66,Plutonic,Tonalite,z12,215,12,,100.924,0.061,0.6,,,,100.924,0.604415204,,0.42,28.94,0.43,67.3,1.82,1822.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.5512195121951347
Bear Valley,BearValley3,TM-15-66,Plutonic,Tonalite,z3,215,12,,100.953,0.058,0.57,,,,100.953,0.574524779,,0.48,47.82,0.27,177.1,2.97,2971.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.5983739837398435
Bear Valley,BearValley3,TM-15-66,Plutonic,Tonalite,z6,215,12,,100.987,0.072,0.71,,,,100.987,0.712963055,,0.39,56.28,0.84,67.0,3.55,3547.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.6536585365853579
Bear Valley,BearValley3,TM-15-66,Plutonic,Tonalite,z7,215,12,,100.99,0.17,1.68,,,,100.99,1.683334984,,0.44,32.77,1.28,25.6,2.04,2037.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.6585365853658458
Bear Valley,BearValley3,TM-15-66,Plutonic,Tonalite,z17,215,12,,101.002,0.084,0.83,,,,101.002,0.8316667,,0.38,10.66,0.31,34.4,0.68,682.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.6780487804877975
Bear Valley,BearValley3,TM-15-66,Plutonic,Tonalite,z4,215,12,,101.096,0.063,0.62,,,,101.096,0.623170056,,0.51,12.98,0.2,64.9,0.78,778.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.8308943089430932
Bear Valley,BearValley3,TM-15-66,Plutonic,Tonalite,z14,215,12,,101.2,0.11,1.09,,,,101.2,1.086956522,,0.44,21.75,0.29,75.0,1.36,1364.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,1.0
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z17,215,12,,100.78,0.17,1.69,,,,100.78,1.686842628,,0.33,24.8,2.48,10.0,1.59,1586.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.0
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z15,215,12,,100.823,0.064,0.63,,,,100.823,0.634775795,,0.32,27.69,0.33,83.9,1.78,1783.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.06771653543305797
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z21¤,215,12,,100.878,0.066,0.65,,,,100.878,0.654255636,,0.33,24.97,0.55,45.4,1.6,1603.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.15433070866141446
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z20¤,215,12,,100.912,0.062,0.61,,,,100.912,0.614396702,,0.42,31.15,0.37,84.2,1.96,1962.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.2078740157480377
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z14,215,12,,100.915,0.073,0.72,,,,100.915,0.723381063,,0.35,33.47,0.58,57.7,2.12,2123.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.21259842519685673
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z19,215,12,,100.923,0.064,0.63,,,,100.923,0.634146825,,0.48,41.75,0.34,122.8,2.53,2530.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.22519685039370005
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z12,215,12,,100.95,0.11,1.09,,,,100.95,1.089648341,,0.33,159.39,0.77,207.0,10.24,10235.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.2677165354330714
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z9,215,12,,100.956,0.07,0.69,,,,100.956,0.69337137,,0.32,125.12,0.4,312.8,7.94,7944.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.2771653543307095
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z5,215,12,,100.965,0.057,0.56,,,,100.965,0.564552073,,0.28,80.09,0.46,174.1,5.14,5144.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.2913385826771666
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z10,215,12,,101.081,0.092,0.91,,,,101.081,0.910161158,,0.32,42.36,0.28,151.3,2.69,2689.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.47401574803149527
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z7,215,12,,101.097,0.079,0.78,,,,101.097,0.781427738,,0.28,19.62,0.3,65.4,1.27,1265.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.4992125984251819
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z6,215,12,,101.113,0.096,0.95,,,,101.113,0.949432813,,0.38,51.63,0.59,87.5,3.26,3264.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.524409448818891
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z2,215,12,,101.164,0.049,0.48,,,,101.164,0.484362026,,0.36,116.35,0.48,242.4,7.31,7305.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.6047244094488146
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z8,215,12,,101.174,0.062,0.61,,,,101.174,0.612805662,,0.4,29.38,0.34,86.4,1.82,1819.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.6204724409448855
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z16,215,12,,101.18,0.061,0.6,,,,101.18,0.602885946,,0.37,30.39,0.3,101.3,1.93,1934.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.6299212598425236
Bear Valley,BearValley4,TM-15-114,Plutonic,Tonalite,z1,215,12,,101.415,0.054,0.53,,,,101.415,0.532465612,,0.29,34.4,0.39,88.2,2.24,2235.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,1.0
Bear Valley,BearValley6,TM-15A-25,Plutonic,Tonalite,z9¤,215,12,,100.222,0.057,0.57,,,,100.222,0.568737403,,0.4,25.0,0.38,65.8,1.57,1571.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.0
Bear Valley,BearValley6,TM-15A-25,Plutonic,Tonalite,z8¤,215,12,,100.248,0.056,0.56,,,,100.248,0.558614636,,0.44,18.54,0.26,71.3,1.16,1163.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.05405405405407482
Bear Valley,BearValley6,TM-15A-25,Plutonic,Tonalite,z3¤,215,12,,100.299,0.051,0.51,,,,100.299,0.508479646,,0.41,70.5,0.47,150.0,4.46,4460.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.16008316008318293
Bear Valley,BearValley6,TM-15A-25,Plutonic,Tonalite,z10,215,12,,100.3,0.11,1.1,,,,100.3,1.09670987,,0.39,11.66,0.35,33.3,0.75,747.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.16216216216216536
Bear Valley,BearValley6,TM-15A-25,Plutonic,Tonalite,z15,215,12,,100.325,0.095,0.95,,,,100.325,0.946922502,,0.42,13.68,0.52,26.3,0.85,854.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.2141372141372282
Bear Valley,BearValley6,TM-15A-25,Plutonic,Tonalite,z4¤,215,12,,100.331,0.075,0.75,,,,100.331,0.74752569,,0.39,13.05,0.45,29.0,0.83,832.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.22661122661124092
Bear Valley,BearValley6,TM-15A-25,Plutonic,Tonalite,z5¤,215,12,,100.396,0.052,0.52,,,,100.396,0.517948922,,0.38,67.38,0.73,92.3,4.25,4253.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.36174636174636887
Bear Valley,BearValley6,TM-15A-25,Plutonic,Tonalite,z2¤,215,12,,100.524,0.057,0.57,,,,100.524,0.567028769,,0.41,31.89,0.27,118.1,1.98,1979.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.6278586278586303
Bear Valley,BearValley6,TM-15A-25,Plutonic,Tonalite,z1¤,215,12,,100.543,0.077,0.77,,,,100.543,0.765841481,,0.35,157.54,0.72,218.8,10.08,10080.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.6673596673596806
Bear Valley,BearValley6,TM-15A-25,Plutonic,Tonalite,z7¤,215,12,,100.589,0.065,0.65,,,,100.589,0.646193918,,0.38,19.52,0.34,57.4,1.22,1222.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,0.7629937629937583
Bear Valley,BearValley6,TM-15A-25,Plutonic,Tonalite,z6¤,215,12,,100.703,0.051,0.51,,,,100.703,0.506439729,,0.43,106.87,0.29,368.5,6.65,6653.0,MIT,2021,Klein et al. (2021),https://doi.org/10.1130/G47952.1,35.0, ,,,1.0
Ok Tedi,Biotitemonzodiorite,SL3,Plutonic,Monzodiorite,SL6,180,Dec.15,,1.262,0.02,15.85,,,,1.262,15.84786054,,0.74,0.29,0.61,0.48,,,ETHZ,2018,Large et al (2018),https://doi.org/10.5382/econgeo.2018.4543,4.0, ,,,0.0
Ok Tedi,Biotitemonzodiorite,SL3,Plutonic,Monzodiorite,SLX_z5,180,Dec.15,,1.272,0.019,14.94,,,,1.272,14.93710692,,0.63,0.13,0.18,0.71,,,ETHZ,2018,Large et al (2018),https://doi.org/10.5382/econgeo.2018.4543,4.0, ,,,0.0751879699248121
Ok Tedi,Biotitemonzodiorite,SL18,Plutonic,Monzodiorite,SLX94,180,Dec.15,,1.28,0.055,42.97,,,,1.28,42.96875,,0.87,0.03,0.12,0.22,,,ETHZ,2018,Large et al (2018),https://doi.org/10.5382/econgeo.2018.4543,4.0, ,,,0.13533834586466176
Ok Tedi,Biotitemonzodiorite,SL3,Plutonic,Monzodiorite,SLX_z8,180,Dec.15,,1.287,0.012,9.32,,,,1.287,9.324009324,,0.68,0.47,0.28,1.65,,,ETHZ,2018,Large et al (2018),https://doi.org/10.5382/econgeo.2018.4543,4.0, ,,,0.1879699248120294
Ok Tedi,Biotitemonzodiorite,SL3,Plutonic,Monzodiorite,SLX_z6,180,Dec.15,,1.294,0.019,14.68,,,,1.294,14.68315301,,0.73,0.08,0.1,0.78,,,ETHZ,2018,Large et al (2018),https://doi.org/10.5382/econgeo.2018.4543,4.0, ,,,0.2406015037593987
Ok Tedi,Biotitemonzodiorite,SL3,Plutonic,Monzodiorite,SL14,180,Dec.15,,1.301,0.026,19.98,,,,1.301,19.98462721,,0.83,0.21,0.55,0.38,,,ETHZ,2018,Large et al (2018),https://doi.org/10.5382/econgeo.2018.4543,4.0, ,,,0.29323308270676635
Ok Tedi,Biotitemonzodiorite,SL3,Plutonic,Monzodiorite,SL9,180,Dec.15,,1.305,0.015,11.49,,,,1.305,11.49425287,,0.71,0.53,0.6,0.88,,,ETHZ,2018,Large et al (2018),https://doi.org/10.5382/econgeo.2018.4543,4.0, ,,,0.32330827067669116
Ok Tedi,Biotitemonzodiorite,SL3,Plutonic,Monzodiorite,SLX_z7,180,Dec.15,,1.307,0.011,8.42,,,,1.307,8.416220352,,0.75,1.26,0.34,3.73,,,ETHZ,2018,Large et al (2018),https://doi.org/10.5382/econgeo.2018.4543,4.0, ,,,0.33834586466165356
Ok Tedi,Biotitemonzodiorite,SL3,Plutonic,Monzodiorite,SL2,180,Dec.15,,1.308,0.038,29.05,,,,1.308,29.05198777,,0.72,0.16,0.74,0.22,,,ETHZ,2018,Large et al (2018),https://doi.org/10.5382/econgeo.2018.4543,4.0, ,,,0.34586466165413565
Ok Tedi,Biotitemonzodiorite,SL18,Plutonic,Monzodiorite,SLX92,180,Dec.15,,1.31,0.031,23.66,,,,1.31,23.66412214,,0.68,0.08,0.25,0.3,,,ETHZ,2018,Large et al (2018),https://doi.org/10.5382/econgeo.2018.4543,4.0, ,,,0.36090225563909806
Ok Tedi,Biotitemonzodiorite,SL3,Plutonic,Monzodiorite,SL15,180,Dec.15,,1.312,0.018,13.72,,,,1.312,13.7195122,,0.98,0.39,0.58,0.67,,,ETHZ,2018,Large et al (2018),https://doi.org/10.5382/econgeo.2018.4543,4.0, ,,,0.37593984962406046
Ok Tedi,Biotitemonzodiorite,SL18,Plutonic,Monzodiorite,SLX91,180,Dec.15,,1.338,0.016,11.96,,,,1.338,11.95814649,,0.8,0.18,0.21,0.86,,,ETHZ,2018,Large et al (2018),https://doi.org/10.5382/econgeo.2018.4543,4.0, ,,,0.571428571428572
Ok Tedi,Biotitemonzodiorite,SL18,Plutonic,Monzodiorite,SLX95,180,Dec.15,,1.342,0.013,9.69,,,,1.342,9.687034277,,1.18,0.52,0.34,1.52,,,ETHZ,2018,Large et al (2018),https://doi.org/10.5382/econgeo.2018.4543,4.0, ,,,0.6015037593984968
Ok Tedi,Biotitemonzodiorite,SL3,Plutonic,Monzodiorite,SL1,180,Dec.15,,1.351,0.014,10.36,,,,1.351,10.3626943,,0.98,0.85,0.7,1.23,,,ETHZ,2018,Large et al (2018),https://doi.org/10.5382/econgeo.2018.4543,4.0, ,,,0.6691729323308268
Ok Tedi,Biotitemonzodiorite,SL18,Plutonic,Monzodiorite,SLX93,180,Dec.15,,1.395,0.017,12.19,,,,1.395,12.18637993,,0.97,0.58,0.8,0.72,,,ETHZ,2018,Large et al (2018),https://doi.org/10.5382/econgeo.2018.4543,4.0, ,,,1.0
Long Valley,BishopTuff2,,Volcanic,Rhyolite,BTC-19,220,06.Aug,,0.76,0.006,7.89,,,,0.76,7.894736842,,0.46,1.6,0.98,1.63,17.5,17500.0,BGC,2015,Ickert et al. (2015),https://doi.org/10.1016/j.gca.2015.07.018,42.0, ,,,0.0
Long Valley,BishopTuff2,,Volcanic,Rhyolite,BTS-9,220,06.Aug,,0.762,0.01,13.12,,,,0.762,13.12335958,,0.56,0.7,1.52,0.46,7.3,7300.0,BGC,2015,Ickert et al. (2015),https://doi.org/10.1016/j.gca.2015.07.018,42.0, ,,,0.06060606060606061
Long Valley,BishopTuff2,,Volcanic,Rhyolite,BTC-11,220,06.Aug,,0.762,0.005,6.56,,,,0.762,6.56167979,,0.52,1.0,0.66,1.52,11.5,11500.0,BGC,2015,Ickert et al. (2015),https://doi.org/10.1016/j.gca.2015.07.018,42.0, ,,,0.06060606060606061
Long Valley,BishopTuff2,,Volcanic,Rhyolite,BTS-23,220,06.Aug,,0.763,0.008,10.48,,,,0.763,10.48492792,,0.5,0.3,0.51,0.59,3.3,3300.0,BGC,2015,Ickert et al. (2015),https://doi.org/10.1016/j.gca.2015.07.018,42.0, ,,,0.09090909090909091
Long Valley,BishopTuff2,,Volcanic,Rhyolite,BTOG_z01-L1_BDS,220,06.Aug,,0.765,0.007,9.15,,,,0.765,9.150326797,,0.57,2.0,1.89,1.06,22.0,22000.0,BGC,2015,Ickert et al. (2015),https://doi.org/10.1016/j.gca.2015.07.018,42.0, ,,,0.15151515151515152
Long Valley,BishopTuff2,,Volcanic,Rhyolite,BTC-23,220,06.Aug,,0.766,0.004,5.22,,,,0.766,5.221932115,,0.55,2.0,0.8,2.5,21.8,21800.0,BGC,2015,Ickert et al. (2015),https://doi.org/10.1016/j.gca.2015.07.018,42.0, ,,,0.18181818181818182
Long Valley,BishopTuff2,,Volcanic,Rhyolite,RMBTOG_z02,220,06.Aug,,0.768,0.005,6.51,,,,0.768,6.510416667,,0.45,1.2,0.98,1.22,13.5,13500.0,BGC,2015,Ickert et al. (2015),https://doi.org/10.1016/j.gca.2015.07.018,42.0, ,,,0.24242424242424243
Long Valley,BishopTuff2,,Volcanic,Rhyolite,BTS-10,220,06.Aug,,0.768,0.016,20.83,,,,0.768,20.83333333,,0.18,0.6,1.04,0.58,6.4,6400.0,BGC,2015,Ickert et al. (2015),https://doi.org/10.1016/j.gca.2015.07.018,42.0, ,,,0.24242424242424243
Long Valley,BishopTuff2,,Volcanic,Rhyolite,BTS-18,220,06.Aug,,0.77,0.007,9.09,,,,0.77,9.090909091,,0.54,0.4,0.78,0.51,4.8,4800.0,BGC,2015,Ickert et al. (2015),https://doi.org/10.1016/j.gca.2015.07.018,42.0, ,,,0.30303030303030304
Long Valley,BishopTuff2,,Volcanic,Rhyolite,RMBTOG_z06,220,06.Aug,,0.77,0.006,7.79,,,,0.77,7.792207792,,0.58,0.7,0.94,0.74,8.0,8000.0,BGC,2015,Ickert et al. (2015),https://doi.org/10.1016/j.gca.2015.07.018,42.0, ,,,0.30303030303030304
Long Valley,BishopTuff2,,Volcanic,Rhyolite,RMBTOG_z07,220,06.Aug,,0.77,0.006,7.79,,,,0.77,7.792207792,,0.58,0.7,0.94,0.74,8.0,8000.0,BGC,2015,Ickert et al. (2015),https://doi.org/10.1016/j.gca.2015.07.018,42.0, ,,,0.30303030303030304
Long Valley,BishopTuff2,,Volcanic,Rhyolite,BTC-13,220,06.Aug,,0.77,0.005,6.49,,,,0.77,6.493506494,,0.53,1.7,0.95,1.79,18.4,18400.0,BGC,2015,Ickert et al. (2015),https://doi.org/10.1016/j.gca.2015.07.018,42.0, ,,,0.30303030303030304
Long Valley,BishopTuff2,,Volcanic,Rhyolite,RMBTOG_z03,220,06.Aug,,0.771,0.006,7.78,,,,0.771,7.782101167,,0.53,1.1,1.9,0.58,11.8,11800.0,BGC,2015,Ickert et al. (2015),https://doi.org/10.1016/j.gca.2015.07.018,42.0, ,,,0.3333333333333333
Long Valley,BishopTuff2,,Volcanic,Rhyolite,RMBTOG_z04,220,06.Aug,,0.772,0.002,2.59,,,,0.772,2.590673575,,0.55,1.2,0.6,2.0,13.2,13200.0,BGC,2015,Ickert et al. (2015),https://doi.org/10.1016/j.gca.2015.07.018,42.0, ,,,0.36363636363636365
Long Valley,BishopTuff2,,Volcanic,Rhyolite,RMBTOG_z09,220,06.Aug,,0.772,0.006,7.77,,,,0.772,7.772020725,,0.58,0.7,0.93,0.75,7.2,7200.0,BGC,2015,Ickert et al. (2015),https://doi.org/10.1016/j.gca.2015.07.018,42.0, ,,,0.36363636363636365
